id,id_parcela
6474,93
6475,93
6476,93
6477,93
6478,93
6479,93
6480,93
6481,93
6482,93
6483,93
6484,93
6485,93
6486,93
6487,93
6488,93
6489,93
6490,93
6491,93
6492,93
6493,93
6494,93
6495,93
6496,93
6497,93
6498,93
6499,93
6500,93
6501,93
6502,93
6503,93
6504,93
6505,93
6506,93
6507,93
6508,93
6509,93
6510,93
6511,93
6512,93
6513,93
6514,93
6515,93
6516,93
6517,93
6518,93
6519,93
6520,93
6521,93
6522,93
6523,93
6524,93
6525,93
6526,93
6527,93
6528,93
6529,93
6530,93
6531,93
6532,93
6533,93
6534,93
6535,93
6536,93
6537,94
6538,94
6539,94
6540,94
6541,94
6542,94
6543,94
6544,94
6545,94
6546,94
6547,94
6548,94
6549,94
6550,94
6551,94
6552,94
6553,94
6554,94
6555,94
6556,94
6557,94
6558,94
6559,94
6560,94
6561,94
6562,94
6563,94
6564,94
6565,94
6566,94
6567,94
6568,94
6569,94
6570,94
6571,94
6572,94
6573,94
6574,94
6575,94
6576,94
6577,94
6578,94
6579,94
6580,94
6581,94
6582,94
6583,94
6584,94
6585,94
6586,94
6587,94
6588,94
6589,94
6590,94
6591,94
6592,94
6593,94
6594,94
6595,94
6596,94
6597,94
6598,94
6599,94
6600,94
6601,94
6602,94
6603,94
6604,94
6605,94
6606,94
6607,94
6608,94
6609,94
6610,94
6611,94
6612,94
6613,94
6614,94
6615,94
6616,94
6617,94
6618,94
6619,94
6620,94
6621,94
6622,94
6623,94
6624,94
6625,94
6626,94
6627,94
6628,94
6629,94
6630,94
6631,94
6632,94
6633,94
6634,94
6635,94
6636,94
6637,183
6638,183
6639,183
6640,183
6641,183
6642,183
6643,183
6644,183
6645,183
6646,183
6647,183
6648,183
6649,183
6650,183
6651,183
6652,183
6653,182
6654,182
6655,182
6656,182
6657,182
6658,182
6659,182
6660,182
6661,184
6662,184
6663,184
6664,184
6665,184
6666,184
6667,184
6668,184
6669,184
6670,184
6671,184
6672,184
6673,184
6674,184
6675,184
6676,184
6677,184
6678,184
6679,184
6680,184
6681,184
6682,184
6683,184
6684,184
6685,184
6686,184
6687,184
6688,184
6689,184
6690,184
6691,184
6692,185
6693,185
6694,185
6695,185
6696,185
6697,185
6698,186
6699,186
6700,186
6701,186
6702,186
6703,186
6704,186
6705,186
6706,186
6707,186
6708,186
6709,186
6710,186
6711,186
6712,186
6713,186
6714,186
6715,186
6716,186
6717,186
6718,187
6719,187
6720,187
6721,187
6722,187
6723,187
6724,187
6725,188
6726,188
6727,188
6728,188
6729,188
6730,188
6731,188
6732,188
6733,188
6734,188
6735,188
6736,188
6737,188
6738,188
6739,188
6740,188
6741,188
6742,188
6743,188
6744,189
6745,189
6746,189
6747,189
6748,189
6749,189
6750,189
6751,189
6752,189
6753,189
6754,189
6755,189
6756,189
6757,190
6758,190
6759,190
6760,190
6761,190
6762,190
6763,190
6764,190
6765,191
6766,191
6767,191
6768,191
6769,191
6770,191
6771,191
6772,191
6773,191
6774,191
6775,191
6776,191
6777,191
6778,191
6779,191
6780,191
6781,191
6782,191
6783,191
6784,191
6785,191
6786,191
6787,191
6788,191
6789,191
6790,191
6791,191
6792,191
6793,152
6794,152
6795,152
6796,152
6797,152
6798,152
6799,152
6800,152
6801,152
6802,152
6803,152
6804,152
6805,152
6806,152
6807,152
6808,152
6809,152
6810,152
6811,152
6812,152
6813,152
6814,152
6815,152
6816,152
6817,152
6818,152
6819,152
6820,152
6821,152
6822,152
6823,152
6824,152
6825,152
6826,152
6827,152
6828,152
6829,152
6830,152
6831,152
6832,152
6833,152
6834,152
6835,152
6836,152
6837,152
6838,152
6839,152
6840,152
6841,152
6842,152
6843,152
6844,152
6845,152
6846,152
6847,152
6848,152
6849,152
6850,152
6851,152
6852,152
6853,152
6854,152
6855,152
6856,152
6857,152
6858,152
6859,152
6860,152
6861,152
6862,152
6863,152
6864,152
6865,152
6866,152
6867,152
6868,152
6869,152
6870,152
6871,152
6872,152
6873,152
6874,152
6875,152
6876,152
6877,152
6878,152
6879,152
6880,152
6881,152
6882,152
6883,152
6884,152
6885,152
6886,152
6887,152
6888,152
6889,152
6890,152
6891,152
6892,152
6893,152
6894,152
6895,153
6896,153
6897,153
6898,153
6899,153
6900,153
6901,153
6902,153
6903,153
6904,153
6905,153
6906,153
6907,153
6908,153
6909,153
6910,153
6911,153
6912,153
6913,153
6914,153
6915,153
6916,153
6917,153
6918,153
6919,153
6920,153
6921,153
6922,153
6923,153
6924,153
6925,153
6926,153
6927,153
6928,153
6929,153
6930,153
6931,153
6932,155
6933,155
6934,155
6935,155
6936,155
6937,155
6938,155
6939,155
6940,155
6941,155
6942,155
6943,155
6944,155
6945,155
6946,155
6947,155
6948,155
6949,155
6950,155
6951,155
6952,155
6953,155
6954,155
6955,155
6956,155
6957,155
6958,155
6959,155
6960,155
6961,155
6962,155
6963,155
6964,155
6965,155
6966,155
6967,155
6968,155
6969,155
6970,155
6971,155
6972,155
6973,155
6974,155
6975,155
6976,155
6977,155
6978,155
6979,155
6980,155
6981,155
6982,155
6983,155
6984,155
6985,155
6986,155
6987,155
6988,155
6989,155
6990,155
6991,155
6992,155
6993,155
6994,155
6995,155
6996,155
6997,155
6998,155
6999,155
7000,155
7001,155
7002,155
7003,155
7004,155
7005,155
7006,155
7007,155
7008,155
7009,155
7010,157
7011,157
7012,157
7013,157
7014,157
7015,157
7016,157
7017,157
7018,157
7019,157
7020,157
7021,157
7022,157
7023,157
7024,157
7025,157
7026,157
7027,157
7028,157
7029,157
7030,157
7031,157
7032,157
7033,157
7034,157
7035,157
7036,157
7037,157
7038,157
7039,157
7040,158
7041,158
7042,158
7043,158
7044,158
7045,158
7046,158
7047,158
7048,158
7049,158
7050,158
7051,158
7052,158
7053,158
7054,158
7055,158
7056,156
7057,156
7058,156
7059,156
7060,156
7061,156
7062,156
7063,156
7064,156
7065,156
7066,154
7067,154
7068,154
7069,154
7070,154
7071,154
7072,154
7073,154
7074,154
7075,154
7076,154
7077,154
7078,154
7079,154
7080,154
7081,154
7082,154
7083,154
7084,154
7085,154
7086,154
7087,162
7088,162
7089,162
7090,162
7091,162
7092,162
7093,162
7094,162
7095,162
7096,162
7097,162
7098,162
7099,162
7100,159
7101,159
7102,159
7103,159
7104,159
7105,159
7106,159
7107,159
7108,159
7109,159
7110,159
7111,159
7112,159
7113,160
7114,160
7115,160
7116,160
7117,160
7118,160
7119,160
7120,160
7121,160
7122,160
7123,160
7124,160
7125,160
7126,160
7127,160
7128,160
7129,160
7130,160
7131,160
7132,160
7133,160
7134,160
7135,160
7136,160
7137,160
7138,160
7139,160
7140,160
7141,160
7142,160
7143,160
7144,160
7145,160
7146,160
7147,160
7148,160
7149,160
7150,160
7151,160
7152,160
7153,160
7154,160
7155,160
7156,160
7157,160
7158,160
7159,160
7160,160
7161,160
7162,160
7163,160
7164,160
7165,160
7166,160
7167,160
7168,160
7169,160
7170,160
7171,160
7172,160
7173,160
7174,160
7175,160
7176,160
7177,160
7178,160
7179,160
7180,160
7181,160
7182,160
7183,160
7184,160
7185,160
7186,160
7187,160
7188,160
7189,160
7190,160
7191,160
7192,160
7193,161
7194,161
7195,161
7196,161
7197,161
7198,161
7199,161
7200,161
7201,161
7202,161
7203,161
7204,161
7205,161
7206,161
7207,161
7208,161
7209,161
7210,161
7211,161
7212,161
7213,161
7214,161
7215,161
7216,161
7217,161
7218,161
7219,161
7220,161
7221,161
7222,161
7223,161
7224,161
7225,161
7226,161
7227,161
7228,161
7229,161
7230,161
7231,161
7232,161
7233,161
7234,161
7235,161
7236,161
7237,161
7238,161
7239,161
7240,161
7241,163
7242,163
7243,163
7244,163
7245,163
7246,163
7247,163
7248,163
7249,163
7250,163
7251,163
7252,163
7253,163
7254,163
7255,163
7256,163
7257,163
7258,163
7259,163
7260,163
7261,163
7262,163
7263,163
7264,163
7265,163
7266,163
7267,163
7268,163
7269,163
7270,163
7271,163
7272,164
7273,164
7274,164
7275,164
7276,164
7277,164
7278,164
7279,164
7280,164
7281,164
7282,164
7283,164
7284,164
7285,164
7286,164
7287,164
7288,164
7289,164
7290,164
7291,164
7292,164
7293,164
7294,164
7295,164
7296,164
7297,164
7298,164
7299,164
7300,164
7301,164
7302,164
7303,164
7304,164
7305,164
7306,164
7307,164
7308,164
7309,164
7310,164
7311,164
7312,164
7313,164
7314,164
7315,164
7316,164
7317,164
7318,164
7319,164
7320,164
7321,164
7322,164
7323,164
7324,164
7325,164
7326,164
7327,164
7328,164
7329,164
7330,164
7331,164
7332,164
7333,164
7334,164
7335,164
7336,164
7337,164
7338,164
7339,164
7340,164
7341,164
7342,164
7343,164
7344,164
7345,164
7346,164
7347,164
7348,164
7349,164
7350,164
7351,164
7352,164
7353,164
7354,164
7355,164
7356,164
7357,164
7358,164
7359,164
7360,164
7361,164
7362,164
7363,164
7364,164
7365,164
7366,164
7367,164
7368,164
7369,164
7370,164
7371,164
7372,164
7373,164
7374,164
7375,165
7376,165
7377,165
7378,165
7379,165
7380,165
7381,165
7382,165
7383,165
7384,165
7385,165
7386,165
7387,165
7388,165
7389,165
7390,165
7391,165
7392,165
7393,165
7394,165
7395,165
7396,165
7397,165
7398,165
7399,165
7400,165
7401,165
7402,165
7403,165
7404,165
7405,165
7406,165
7407,165
7408,165
7409,165
7410,165
7411,165
7412,165
7413,165
7414,165
7415,165
7416,165
7417,165
7418,165
7419,165
7420,165
7421,165
7422,165
7423,165
7424,166
7425,166
7426,166
7427,166
7428,166
7429,166
7430,166
7431,166
7432,166
7433,166
7434,166
7435,166
7436,166
7437,166
7438,166
7439,166
7440,166
7441,166
7442,166
7443,166
7444,166
7445,166
7446,166
7447,166
7448,166
7449,166
7450,166
7451,166
7452,166
7453,166
7454,166
7455,166
7456,166
7457,166
7458,166
7459,166
7460,166
7461,166
7462,166
7463,167
7464,167
7465,167
7466,167
7467,167
7468,167
7469,167
7470,167
7471,167
7472,167
7473,167
7474,167
7475,167
7476,167
7477,167
7478,167
7479,167
7480,167
7481,167
7482,167
7483,167
7484,167
7485,167
7486,168
7487,168
7488,168
7489,168
7490,168
7491,168
7492,168
7493,168
7494,168
7495,168
7496,168
7497,168
7498,168
7499,168
7500,168
7501,168
7502,168
7503,168
7504,168
7505,168
7506,168
7507,168
7508,168
7509,168
7510,168
7511,168
7512,168
7513,168
7514,168
7515,168
7516,168
7517,168
7518,168
7519,168
7520,168
7521,168
7522,168
7523,168
7524,168
7525,168
7526,168
7527,168
7528,168
7529,168
7530,168
7531,168
7532,168
7533,168
7534,168
7535,168
7536,168
7537,168
7538,168
7539,168
7540,168
7541,168
7542,168
7543,168
7544,168
7545,168
7546,168
7547,168
7548,168
7549,168
7550,168
7551,168
7552,168
7553,168
7554,168
7555,168
7556,169
7557,169
7558,169
7559,169
7560,169
7561,169
7562,169
7563,169
7564,169
7565,169
7566,169
7567,169
7568,169
7569,169
7570,169
7571,169
7572,169
7573,169
7574,169
7575,169
7576,169
7577,169
7578,169
7579,169
7580,169
7581,169
7582,169
7583,169
7584,169
7585,169
7586,169
7587,169
7588,169
7589,169
7590,169
7591,169
7592,169
7593,169
7594,169
7595,169
7596,169
7597,169
7598,169
7599,169
7600,169
7601,169
7602,169
7603,169
7604,169
7605,169
7606,169
7607,169
7608,175
7609,175
7610,175
7611,175
7612,175
7613,175
7614,175
7615,175
7616,175
7617,175
7618,175
7619,175
7620,175
7621,175
7622,175
7623,175
7624,175
7625,175
7626,170
7627,170
7628,170
7629,170
7630,170
7631,170
7632,170
7633,170
7634,170
7635,170
7636,170
7637,170
7638,170
7639,170
7640,170
7641,170
7642,170
7643,170
7644,170
7645,170
7646,170
7647,170
7648,170
7649,170
7650,170
7651,170
7652,170
7653,170
7654,170
7655,170
7656,170
7657,170
7658,170
7659,170
7660,170
7661,170
7662,170
7663,170
7664,170
7665,170
7666,170
7667,170
7668,170
7669,170
7670,170
7671,170
7672,170
7673,170
7674,170
7675,170
7676,171
7677,171
7678,171
7679,171
7680,171
7681,171
7682,171
7683,171
7684,171
7685,171
7686,171
7687,171
7688,171
7689,171
7690,171
7691,171
7692,171
7693,171
7694,171
7695,171
7696,171
7697,171
7698,171
7699,171
7700,171
7701,171
7702,171
7703,171
7704,171
7705,171
7706,171
7707,171
7708,171
7709,171
7710,171
7711,171
7712,171
7713,171
7714,171
7715,171
7716,171
7717,171
7718,171
7719,171
7720,171
7721,171
7722,171
7723,171
7724,171
7725,171
7726,171
7727,171
7728,171
7729,171
7730,171
7731,171
7732,171
7733,171
7734,171
7735,171
7736,171
7737,171
7738,171
7739,171
7740,171
7741,171
7742,171
7743,171
7744,171
7745,171
7746,171
7747,171
7748,171
7749,171
7750,171
7751,171
7752,171
7753,171
7754,171
7755,171
7756,171
7757,171
7758,171
7759,171
7760,171
7761,171
7762,171
7763,171
7764,171
7765,171
7766,171
7767,171
7768,171
7769,171
7770,171
7771,171
7772,171
7773,171
7774,171
7775,171
7776,171
7777,171
7778,171
7779,171
7780,171
7781,171
7782,171
7783,171
7784,171
7785,171
7786,172
7787,172
7788,172
7789,172
7790,172
7791,172
7792,172
7793,172
7794,172
7795,172
7796,172
7797,172
7798,172
7799,172
7800,172
7801,172
7802,172
7803,172
7804,172
7805,172
7806,172
7807,172
7808,172
7809,172
7810,172
7811,172
7812,172
7813,172
7814,172
7815,172
7816,172
7817,172
7818,172
7819,172
7820,172
7821,172
7822,172
7823,172
7824,172
7825,172
7826,172
7827,172
7828,172
7829,172
7830,172
7831,172
7832,172
7833,172
7834,172
7835,172
7836,172
7837,172
7838,172
7839,172
7840,172
7841,172
7842,172
7843,172
7844,172
7845,172
7846,172
7847,172
7848,172
7849,172
7850,172
7851,172
7852,172
7853,172
7854,172
7855,172
7856,172
7857,176
7858,176
7859,176
7860,176
7861,176
7862,176
7863,176
7864,176
7865,176
7866,176
7867,176
7868,176
7869,176
7870,176
7871,176
7872,176
7873,176
7874,176
7875,176
7876,176
7877,176
7878,176
7879,176
7880,176
7881,176
7882,176
7883,176
7884,176
7885,176
7886,176
7887,177
7888,177
7889,177
7890,177
7891,177
7892,177
7893,177
7894,177
7895,177
7896,177
7897,177
7898,177
7899,177
7900,177
7901,177
7902,177
7903,177
7904,178
7905,178
7906,178
7907,178
7908,178
7909,178
7910,178
7911,178
7912,178
7913,178
7914,178
7915,178
7916,178
7917,178
7918,178
7919,193
7920,193
7921,193
7922,193
7923,193
7924,193
7925,193
7926,193
7927,193
7928,193
7929,193
7930,193
7931,193
7932,193
7933,193
7934,193
7935,193
7936,193
7937,193
7938,193
7939,193
7940,193
7941,193
7942,193
7943,193
7944,193
7945,193
7946,193
7947,193
7948,193
7949,193
7950,193
7951,193
7952,193
7953,193
7954,193
7955,193
7956,193
7957,193
7958,193
7959,193
7960,193
7961,193
7962,193
7963,193
7964,193
7965,193
7966,193
7967,193
7968,193
7969,193
7970,193
7971,193
7972,193
7973,193
7974,193
7975,193
7976,193
7977,193
7978,193
7979,193
7980,193
7981,193
7982,193
7983,193
7984,194
7985,194
7986,194
7987,194
7988,194
7989,194
7990,194
7991,194
7992,194
7993,194
7994,194
7995,194
7996,194
7997,194
7998,194
7999,194
8000,194
8001,194
8002,194
8003,194
8004,194
8005,194
8006,194
8007,194
8008,194
8009,194
8010,194
8011,194
8012,194
8013,194
8014,194
8015,194
8016,194
8017,194
8018,194
8019,194
8020,194
8021,194
8022,194
8023,194
8024,194
8025,194
8026,194
8027,194
8028,194
8029,194
8030,194
8031,194
8032,194
8033,194
8034,194
8035,195
8036,195
8037,195
8038,195
8039,195
8040,195
8041,195
8042,195
8043,195
8044,195
8045,195
8046,195
8047,195
8048,195
8049,195
8050,195
8051,195
8052,195
8053,195
8054,195
8055,195
8056,195
8057,195
8058,195
8059,195
8060,195
8061,195
8062,195
8063,195
8064,195
8065,195
8066,195
8067,195
8068,195
8069,198
8070,198
8071,198
8072,198
8073,198
8074,198
8075,198
8076,198
8077,198
8078,198
8079,198
8080,198
8081,198
8082,198
8083,198
8084,198
8085,198
8086,198
8087,197
8088,197
8089,197
8090,197
8091,197
8092,197
8093,197
8094,197
8095,197
8096,197
8097,197
8098,197
8099,197
8100,197
8101,197
8102,197
8103,197
8104,197
8105,197
8106,197
8107,197
8108,197
8109,197
8110,197
8111,197
8112,197
8113,197
8114,197
8115,197
8116,197
8117,197
8118,197
8119,197
8120,197
8121,197
8122,197
8123,197
8124,197
8125,197
8126,197
8127,197
8128,197
8129,197
8130,197
8131,197
8132,197
8133,197
8134,197
8135,197
8136,197
8137,197
8138,197
8139,197
8140,197
8141,197
8142,197
8143,197
8144,197
8145,197
8146,197
8147,197
8148,197
8149,197
8150,197
8151,197
8152,197
8153,197
8154,197
8155,197
8156,197
8157,197
8158,197
8159,197
8160,197
8161,197
8162,197
8163,197
8164,197
8165,197
8166,197
8167,197
8168,197
8169,197
8170,197
8171,197
8172,197
8173,197
8174,197
8175,197
8176,203
8177,203
8178,203
8179,203
8180,203
8181,203
8182,203
8183,203
8184,203
8185,203
8186,203
8187,203
8188,203
8189,203
8190,203
8191,203
8192,203
8193,203
8194,203
8195,203
8196,203
8197,203
8198,203
8199,203
8200,203
8201,203
8202,203
8203,203
8204,203
8205,203
8206,203
8207,203
8208,203
8209,203
8210,203
8211,203
8212,203
8213,203
8214,203
8215,203
8216,203
8217,203
8218,203
8219,203
8220,203
8221,203
8222,203
8223,203
8224,203
8225,203
8226,203
8227,203
8228,203
8229,203
8230,203
8231,203
8232,203
8233,203
8234,203
8235,203
8236,203
8237,203
8238,203
8239,203
8240,204
8241,204
8242,204
8243,204
8244,204
8245,204
8246,204
8247,204
8248,204
8249,204
8250,204
8251,204
8252,204
8253,204
8254,204
8255,204
8256,204
8257,204
8258,204
8259,204
8260,204
8261,204
8262,204
8263,204
8264,204
8265,204
8266,204
8267,204
8268,204
8269,204
8270,204
8271,204
8272,204
8273,204
8274,204
8275,204
8276,204
8277,204
8278,204
8279,204
8280,204
8281,204
8282,204
8283,205
8284,205
8285,205
8286,205
8287,205
8288,205
8289,205
8290,205
8291,205
8292,205
8293,205
8294,205
8295,205
8296,205
8297,205
8298,205
8299,205
8300,205
8301,205
8302,205
8303,205
8304,205
8305,205
8306,205
8307,205
8308,205
8309,205
8310,205
8311,205
8312,205
8313,205
8314,205
8315,205
8316,205
8317,205
8318,205
8319,205
8320,205
8321,205
8322,205
8323,205
8324,205
8325,205
8326,205
8327,205
8328,205
8329,205
8330,205
8331,205
8332,205
8333,205
8334,205
8335,205
8336,205
8337,205
8338,205
8339,205
8340,205
8341,205
8342,205
8343,206
8344,206
8345,206
8346,206
8347,206
8348,206
8349,206
8350,206
8351,206
8352,206
8353,206
8354,206
8355,206
8356,206
8357,206
8358,206
8359,206
8360,206
8361,206
8362,206
8363,206
8364,206
8365,206
8366,206
8367,206
8368,206
8369,206
8370,206
8371,206
8372,206
8373,206
8374,206
8375,206
8376,206
8377,206
8378,206
8379,206
8380,206
8381,206
8382,206
8383,206
8384,206
8385,206
8386,206
8387,206
8388,206
8389,206
8390,206
8391,206
8392,206
8393,206
8394,207
8395,207
8396,207
8397,207
8398,207
8399,207
8400,207
8401,207
8402,207
8403,207
8404,207
8405,207
8406,207
8407,207
8408,207
8409,207
8410,207
8411,207
8412,207
8413,207
8414,207
8415,207
8416,207
8417,207
8418,207
8419,207
8420,207
8421,207
8422,207
8423,207
8424,207
8425,207
8426,207
8427,207
8428,207
8429,207
8430,207
8431,207
8432,207
8433,207
8434,207
8435,207
8436,207
8437,207
8438,207
8439,207
8440,207
8441,207
8442,207
8443,207
8444,207
8445,207
8446,207
8447,207
8448,207
8449,207
8450,207
8451,207
8452,207
8453,207
8454,207
8455,207
8456,207
8457,207
8458,207
8459,207
8460,207
8461,207
8462,207
8463,207
8464,207
8465,207
8466,207
8467,207
8468,207
8469,207
8470,207
8471,207
8472,207
8473,207
8474,207
8475,207
8476,207
8477,207
8478,207
8479,207
8480,207
8481,207
8482,207
8483,209
8484,209
8485,209
8486,209
8487,209
8488,209
8489,209
8490,209
8491,209
8492,209
8493,209
8494,209
8495,209
8496,209
8497,209
8498,209
8499,209
8500,209
8501,209
8502,209
8503,209
8504,209
8505,209
8506,209
8507,209
8508,209
8509,209
8510,209
8511,209
8512,209
8513,209
8514,209
8515,209
8516,209
8517,209
8518,209
8519,209
8520,209
8521,209
8522,209
8523,209
8524,209
8525,209
8526,209
8527,209
8528,209
8529,209
8530,209
8531,209
8532,209
8533,209
8534,209
8535,210
8536,210
8537,210
8538,210
8539,210
8540,210
8541,210
8542,210
8543,210
8544,210
8545,210
8546,210
8547,210
8548,210
8549,210
8550,210
8551,210
8552,210
8553,210
8554,210
8555,210
8556,210
8557,210
8558,210
8559,210
8560,210
8561,210
8562,211
8563,211
8564,211
8565,211
8566,211
8567,211
8568,211
8569,211
8570,211
8571,211
8572,211
8573,211
8574,211
8575,211
8576,211
8577,211
8578,211
8579,211
8580,211
8581,211
8582,211
8583,211
8584,212
8585,212
8586,212
8587,212
8588,212
8589,212
8590,212
8591,212
8592,212
8593,212
8594,212
8595,212
8596,212
8597,212
8598,212
8599,212
8600,212
8601,212
8602,212
8603,212
8604,212
8605,212
8606,212
8607,212
8608,212
8609,212
8610,212
8611,213
8612,213
8613,213
8614,213
8615,213
8616,213
8617,213
8618,213
8619,213
8620,213
8621,213
8622,213
8623,213
8624,213
8625,213
8626,213
8627,213
8628,213
8629,213
8630,213
8631,213
8632,213
8633,213
8634,213
8635,213
8636,213
8637,213
8638,213
8639,213
8640,213
8641,213
8642,213
8643,213
8644,213
8645,213
8646,213
8647,213
8648,213
8649,213
8650,213
8651,213
8652,213
8653,213
8654,213
8655,213
8656,213
8657,213
8658,213
8659,213
8660,213
8661,213
8662,213
8663,213
8664,213
8665,213
8666,213
8667,213
8668,216
8669,216
8670,216
8671,216
8672,216
8673,216
8674,216
8675,216
8676,216
8677,216
8678,216
8679,216
8680,216
8681,216
8682,216
8683,216
8684,216
8685,216
8686,216
8687,216
8688,216
8689,216
8690,216
8691,216
8692,216
8693,216
8694,216
8695,216
8696,216
8697,216
8698,216
8699,216
8700,216
8701,216
8702,216
8703,216
8704,216
8705,216
8706,216
8707,216
8708,216
8709,216
8710,216
8711,216
8712,216
8713,216
8714,216
8715,216
8716,216
8717,216
8718,216
8719,216
8720,216
8721,216
8722,216
8723,216
8724,216
8725,216
8726,216
8727,216
8728,216
8729,216
8730,214
8731,214
8732,214
8733,214
8734,214
8735,214
8736,214
8737,214
8738,214
8739,214
8740,214
8741,214
8742,214
8743,214
8744,214
8745,214
8746,214
8747,214
8748,214
8749,214
8750,214
8751,214
8752,214
8753,214
8754,214
8755,214
8756,214
8757,214
8758,214
8759,214
8760,214
8761,214
8762,214
8763,214
8764,214
8765,214
8766,214
8767,214
8768,214
8769,214
8770,214
8771,214
8772,214
8773,214
8774,214
8775,214
8776,214
8777,214
8778,214
8779,214
8780,214
8781,214
8782,214
8783,214
8784,214
8785,214
8786,214
8787,214
8788,214
8789,214
8790,214
8791,214
8792,214
8793,214
8794,214
8795,214
8796,214
8797,214
8798,214
8799,214
8800,214
8801,214
8802,214
8803,214
8804,214
8805,214
8806,214
8807,214
8808,214
8809,214
8810,214
8811,214
8812,214
8813,214
8814,214
8815,214
8816,214
8817,214
8818,214
8819,214
8820,214
8821,214
8822,214
8823,215
8824,215
8825,215
8826,215
8827,215
8828,215
8829,215
8830,215
8831,215
8832,215
8833,215
8834,217
8835,217
8836,217
8837,217
8838,217
8839,217
8840,217
8841,217
8842,217
8843,217
8844,217
8845,217
8846,217
8847,217
8848,217
8849,217
8850,217
8851,217
8852,217
8853,217
8854,217
8855,217
8856,217
8857,217
8858,217
8859,217
8860,217
8861,217
8862,217
8863,217
8864,217
8865,217
8866,202
8867,202
8868,202
8869,202
8870,202
8871,202
8872,202
8873,202
8874,202
8875,202
8876,202
8877,202
8878,202
8879,202
8880,202
8881,202
8882,202
8883,202
8884,202
8885,202
8886,202
8887,202
8888,202
8889,202
8890,202
8891,202
8892,202
8893,202
8894,202
8895,202
8896,202
8897,202
8898,202
8899,202
8900,199
8901,199
8902,199
8903,199
8904,199
8905,199
8906,199
8907,199
8908,199
8909,199
8910,199
8911,199
8912,199
8913,199
8914,199
8915,199
8916,199
8917,199
8918,199
8919,199
8920,199
8921,199
8922,199
8923,199
8924,199
8925,199
8926,199
8927,199
8928,199
8929,199
8930,199
8931,199
8932,199
8933,199
8934,199
8935,199
8936,199
8937,199
8938,199
8939,199
8940,199
8941,199
8942,199
8943,199
8944,199
8945,199
8946,199
8947,199
8948,199
8949,199
8950,199
8951,199
8952,199
8953,199
8954,199
8955,199
8956,199
8957,199
8958,199
8959,199
8960,199
8961,199
8962,199
8963,199
8964,199
8965,199
8966,199
8967,199
8968,199
8969,199
8970,199
8971,199
8972,199
8973,199
8974,199
8975,199
8976,199
8977,199
8978,199
8979,199
8980,199
8981,199
8982,199
8983,199
8984,199
8985,199
8986,199
8987,199
8988,199
8989,199
8990,199
8991,199
8992,199
8993,199
8994,199
8995,199
8996,199
8997,199
8998,199
8999,199
9000,199
9001,199
9002,199
9003,199
9004,199
9005,199
9006,199
9007,199
9008,199
9009,199
9010,199
9011,199
9012,199
9013,199
9014,199
9015,199
9016,201
9017,201
9018,201
9019,201
9020,201
9021,201
9022,201
9023,201
9024,201
9025,201
9026,201
9027,201
9028,201
9029,201
9030,201
9031,201
9032,201
9033,201
9034,201
9035,201
9036,201
9037,201
9038,201
9039,200
9040,200
9041,200
9042,200
9043,200
9044,200
9045,200
9046,200
9047,200
9048,200
9049,200
9050,200
9051,200
9052,200
9053,200
9054,200
9055,200
9056,200
9057,200
9058,200
9059,200
9060,200
9061,200
9062,200
9063,200
9064,200
9065,200
9066,200
9067,200
9068,200
9069,219
9070,219
9071,219
9072,219
9073,219
9074,219
9075,219
9076,219
9077,219
9078,219
9079,219
9080,219
9081,219
9082,219
9083,219
9084,219
9085,219
9086,219
9087,219
9088,219
9089,219
9090,219
9091,219
9092,219
9093,219
9094,219
9095,219
9096,219
9097,219
9098,219
9099,219
9100,219
9101,219
9102,219
9103,219
9104,219
9105,219
9106,219
9107,219
9108,219
9109,219
9110,219
9111,219
9112,219
9113,219
9114,219
9115,219
9116,219
9117,219
9118,219
9119,219
9120,219
9121,219
9122,219
9123,219
9124,219
9125,219
9126,219
9127,219
9128,219
9129,219
9130,219
9131,219
9132,219
9133,219
9134,218
9135,218
9136,218
9137,218
9138,218
9139,218
9140,218
9141,218
9142,218
9143,218
9144,218
9145,218
9146,218
9147,218
9148,218
9149,218
9150,218
9151,218
9152,218
9153,218
9154,218
9155,218
9156,218
9157,218
9158,218
9159,218
9160,218
9161,218
9162,218
9163,218
9164,218
9165,218
9166,218
9167,218
9168,218
9169,218
9170,218
9171,218
9172,218
9173,218
9174,218
9175,218
9176,218
9177,218
9178,218
9179,218
9180,218
9181,218
9182,218
9183,218
9184,218
9185,218
9186,218
9187,218
9188,218
9189,218
9190,218
9191,218
9192,218
9193,218
9194,218
9195,218
9196,218
9197,218
9198,218
9199,218
9200,218
9201,218
9202,218
9203,218
9204,218
9205,218
9206,218
9207,218
9208,218
9209,218
9210,218
9211,218
9212,218
9213,218
9214,218
9215,218
9216,218
9217,218
9218,218
9219,218
9220,218
9221,218
9222,218
9223,218
9224,218
9225,218
9226,218
9227,218
9228,218
9229,218
9230,221
9231,221
9232,221
9233,221
9234,221
9235,221
9236,221
9237,221
9238,221
9239,221
9240,221
9241,221
9242,221
9243,221
9244,221
9245,221
9246,221
9247,221
9248,221
9249,221
9250,221
9251,221
9252,221
9253,221
9254,221
9255,221
9256,221
9257,221
9258,221
9259,221
9260,221
9261,221
9262,221
9263,221
9264,222
9265,222
9266,222
9267,222
9268,222
9269,222
9270,222
9271,222
